brand,model,price_usd,ram_gb,storage_gb,camera_mp,battery_mah,display_size_inch,charging_watt,5g_support,os,processor,rating,release_month,year,price_segment,value_score,camera_total_mp,performance_tier,battery_efficiency,screen_to_body_estimate
Oppo,"Find X7 82",730,8,128,108,4000,5.7,65,No,Android,"Helio G99",3.9,September,2025,Mid-range,0.0053,108,Entry,5.4795,85.00
Oppo,"Find X7 856",635,8,512,200,5000,6,65,No,Android,"Snapdragon 7+ Gen 2",4,April,2025,Mid-range,0.0063,200,High,7.8740,87.00
Oppo,"Reno 11 16",1008,16,512,48,6000,5.9,65,No,Android,"Snapdragon 7+ Gen 2",4.3,February,2025,Premium,0.0043,48,High,5.9524,85.00
Oppo,"Reno 11 184",1478,6,1024,12,5500,6,120,Yes,Android,"Exynos 2400",4.7,February,2025,Flagship,0.0032,12,Flagship,3.7212,87.00
Oppo,"Reno 11 265",102,8,128,48,5500,7,33,No,Android,"Exynos 2400",4.4,January,2025,Budget,0.0431,48,Flagship,53.9216,92.00
Oppo,"Reno 11 294",770,12,1024,12,4500,5.9,120,No,Android,"Snapdragon 7+ Gen 2",3.9,February,2025,Mid-range,0.0051,12,High,5.8442,85.00
Oppo,"Reno 11 35",544,6,1024,64,5000,6.5,100,Yes,Android,"Tensor G4",3.8,October,2025,Mid-range,0.0070,64,High,9.1912,89.00
Oppo,"Reno 11 399",107,6,64,64,6000,6.3,65,Yes,Android,"Snapdragon 8 Gen 3",3.9,March,2025,Budget,0.0364,64,Flagship,56.0748,87.00
Oppo,"Reno 11 404",188,16,1024,200,5000,6.7,100,Yes,Android,"Helio G99",4.7,October,2025,Budget,0.0250,200,Entry,26.5957,89.00
Oppo,"Reno 11 414",661,6,1024,64,5000,7.2,100,Yes,Android,"Snapdragon 6 Gen 1",3.6,October,2025,Mid-range,0.0054,64,Mid,7.5643,92.00
Oppo,"Reno 11 416",953,16,512,64,6000,7.2,33,No,Android,"Snapdragon 7+ Gen 2",4,March,2025,Premium,0.0042,64,High,6.2959,92.00
Oppo,"Reno 11 490",682,16,128,108,5000,7.2,65,Yes,Android,"Snapdragon 6 Gen 1",3.8,October,2025,Mid-range,0.0056,108,Mid,7.3314,92.00
Oppo,"Reno 11 52",760,16,128,12,6000,6.5,120,Yes,Android,"A18 Pro",4,September,2025,Mid-range,0.0053,12,Flagship,7.8947,89.00
Oppo,"Reno 11 550",1261,16,512,50,5500,6.3,65,Yes,Android,"A18 Pro",3.9,August,2025,Flagship,0.0031,50,Flagship,4.3616,87.00
Oppo,"Reno 11 621",1225,16,1024,108,4000,6,65,Yes,Android,"Helio G99",3.7,April,2025,Flagship,0.0030,108,Entry,3.2653,87.00
Oppo,"Reno 11 625",1059,4,256,12,4000,6.5,100,Yes,Android,"A18 Pro",4.5,March,2025,Premium,0.0042,12,Flagship,3.7771,89.00
Oppo,"Reno 11 66",391,4,256,200,6000,6.3,18,Yes,Android,"Tensor G4",4.2,January,2025,Budget,0.0107,200,High,15.3453,87.00
Oppo,"Reno 11 674",197,8,256,64,4500,6.9,120,No,Android,"A18 Pro",4.5,February,2025,Budget,0.0228,64,Flagship,22.8426,89.00
Oppo,"Reno 11 68",892,4,1024,12,4500,6.7,100,Yes,Android,"Exynos 2400",4.7,November,2025,Premium,0.0053,12,Flagship,5.0448,89.00
Oppo,"Reno 11 73",681,16,1024,200,5500,6.7,44,Yes,Android,"Snapdragon 8 Gen 3",3.6,October,2025,Mid-range,0.0053,200,Flagship,8.0764,89.00
Oppo,"Reno 11 742",1414,12,128,12,5500,6.2,65,No,Android,"Exynos 2400",3.8,April,2025,Flagship,0.0027,12,Flagship,3.8897,87.00
Oppo,"Reno 11 777",178,6,1024,50,5000,6.3,120,Yes,Android,"A18 Pro",4.4,January,2025,Budget,0.0247,50,Flagship,28.0899,87.00
Oppo,"Reno 11 869",884,8,128,50,5500,5.9,18,No,Android,"Tensor G4",4.9,January,2025,Premium,0.0055,50,High,6.2217,85.00
Oppo,"Reno 11 946",1025,16,512,200,6000,6.5,18,Yes,Android,"A18 Pro",4.3,August,2025,Premium,0.0042,200,Flagship,5.8537,89.00
Oppo,"Reno 11 954",1444,4,256,12,4500,7,65,Yes,Android,"Tensor G4",4.3,December,2025,Flagship,0.0030,12,High,3.1163,92.00
Oppo,"Reno 11 961",1451,6,128,200,5500,6.9,120,Yes,Android,"Tensor G4",4.2,September,2025,Flagship,0.0029,200,High,3.7905,89.00
Oppo,"Reno 11 997",179,12,256,200,5000,5.6,120,No,Android,"Dimensity 9300",4.3,January,2025,Budget,0.0240,200,Flagship,27.9330,85.00
Oppo,"Reno 12 147",1301,6,128,200,5500,6.7,44,No,Android,"Snapdragon 6 Gen 1",4,August,2025,Flagship,0.0031,200,Mid,4.2275,89.00
Oppo,"Reno 12 161",1124,12,128,200,5000,6.7,100,Yes,Android,"Helio G99",4.7,November,2025,Premium,0.0042,200,Entry,4.4484,89.00
Oppo,"Reno 12 224",1060,4,128,200,6000,6.7,65,Yes,Android,"Dimensity 9300",4.9,November,2025,Premium,0.0046,200,Flagship,5.6604,89.00
Oppo,"Reno 12 249",289,6,1024,12,6000,5.8,100,No,Android,"Exynos 2400",4.4,January,2025,Budget,0.0152,12,Flagship,20.7612,85.00
Oppo,"Reno 12 284",691,8,1024,48,6000,5.6,44,Yes,Android,"Snapdragon 7+ Gen 2",4.5,June,2025,Mid-range,0.0065,48,High,8.6831,85.00
Oppo,"Reno 12 293",567,6,128,108,5000,6.8,100,Yes,Android,"Snapdragon 8 Gen 3",5,October,2025,Mid-range,0.0088,108,Flagship,8.8183,89.00
Oppo,"Reno 12 300",386,8,128,12,4500,6.2,65,No,Android,"Snapdragon 6 Gen 1",4.5,November,2025,Budget,0.0117,12,Mid,11.6580,87.00
Oppo,"Reno 12 303",545,4,128,200,4000,7,65,No,Android,"Snapdragon 8 Gen 3",3.7,March,2025,Mid-range,0.0068,200,Flagship,7.3394,92.00
Oppo,"Reno 12 328",875,4,64,48,4000,7.2,33,No,Android,"Tensor G4",3.8,April,2025,Premium,0.0043,48,High,4.5714,92.00
Oppo,"Reno 12 338",1083,4,128,50,4000,5.7,18,Yes,Android,"Helio G99",4.4,January,2025,Premium,0.0041,50,Entry,3.6934,85.00
Oppo,"Reno 12 350",118,6,512,108,4500,5.5,120,No,Android,"Snapdragon 6 Gen 1",5,August,2025,Budget,0.0424,108,Mid,38.1356,82.00
Oppo,"Reno 12 352",948,4,1024,12,5500,5.9,120,No,Android,"A18 Pro",4.4,July,2025,Premium,0.0046,12,Flagship,5.8017,85.00
Oppo,"Reno 12 386",1209,16,512,200,4000,6.7,120,Yes,Android,"Exynos 2400",3.7,September,2025,Flagship,0.0031,200,Flagship,3.3085,89.00
Oppo,"Reno 12 410",166,6,64,64,6000,6.6,100,No,Android,"Snapdragon 8 Gen 3",4,June,2025,Budget,0.0241,64,Flagship,36.1446,89.00
Oppo,"Reno 12 440",695,8,256,50,5000,6.4,100,No,Android,"A18 Pro",4.8,June,2025,Mid-range,0.0069,50,Flagship,7.1942,87.00
Oppo,"Reno 12 524",1432,8,1024,50,5000,6.3,18,No,Android,"Exynos 2400",3.7,June,2025,Flagship,0.0026,50,Flagship,3.4916,87.00
Oppo,"Reno 12 645",118,6,1024,12,5500,6.6,65,Yes,Android,"Snapdragon 6 Gen 1",4.5,January,2025,Budget,0.0381,12,Mid,46.6102,89.00
Oppo,"Reno 12 666",435,12,1024,48,4000,5.9,33,No,Android,"Tensor G4",3.7,January,2025,Mid-range,0.0085,48,High,9.1954,85.00
Oppo,"Reno 12 692",718,16,64,64,6000,5.6,44,Yes,Android,"Dimensity 9300",4,December,2025,Mid-range,0.0056,64,Flagship,8.3565,85.00
Oppo,"Reno 12 768",1143,4,128,50,5000,6.1,100,No,Android,"Dimensity 9300",4.7,October,2025,Premium,0.0041,50,Flagship,4.3745,87.00
Oppo,"Reno 12 799",521,16,256,48,4000,6.1,18,No,Android,"A18 Pro",3.7,December,2025,Mid-range,0.0071,48,Flagship,7.6775,87.00
Oppo,"Reno 12 808",316,8,512,64,4000,6.6,33,No,Android,"A18 Pro",4.5,September,2025,Budget,0.0142,64,Flagship,12.6582,89.00
Oppo,"Reno 12 96",258,4,256,108,5500,7.2,18,Yes,Android,"Helio G99",4.5,June,2025,Budget,0.0174,108,Entry,21.3178,92.00
Oppo,"Reno 12 973",1480,4,512,48,5000,6.4,100,Yes,Android,"Exynos 2400",4.6,February,2025,Flagship,0.0031,48,Flagship,3.3784,87.00
Realme,"11 Pro+ 103",1351,12,512,200,6000,6.5,65,Yes,Android,"Tensor G4",4.6,December,2025,Flagship,0.0034,200,High,4.4412,89.00
Realme,"11 Pro+ 210",910,6,512,108,5000,6.8,44,Yes,Android,"Snapdragon 8 Gen 3",3.9,February,2025,Premium,0.0043,108,Flagship,5.4945,89.00
Realme,"11 Pro+ 320",317,12,512,50,5500,6.5,65,No,Android,"Dimensity 9300",4.9,July,2025,Budget,0.0155,50,Flagship,17.3502,89.00
Realme,"11 Pro+ 376",112,6,256,200,4000,5.5,120,No,Android,"Snapdragon 7+ Gen 2",3.5,January,2025,Budget,0.0313,200,High,35.7143,82.00
Realme,"11 Pro+ 590",809,12,64,48,4000,6.2,65,No,Android,"A18 Pro",4,July,2025,Premium,0.0049,48,Flagship,4.9444,87.00
Realme,"11 Pro+ 634",629,16,1024,12,4000,6.8,65,No,Android,"Dimensity 9300",4.9,May,2025,Mid-range,0.0078,12,Flagship,6.3593,89.00
Realme,"11 Pro+ 644",941,6,128,12,4000,6.1,120,No,Android,"A18 Pro",4.8,July,2025,Premium,0.0051,12,Flagship,4.2508,87.00
Realme,"11 Pro+ 671",437,8,256,50,4000,6.9,33,Yes,Android,"A18 Pro",4.7,November,2025,Mid-range,0.0108,50,Flagship,9.1533,89.00
Realme,"11 Pro+ 697",1229,8,1024,64,5500,6.4,44,Yes,Android,"Dimensity 9300",4.2,August,2025,Flagship,0.0034,64,Flagship,4.4752,87.00
Realme,"11 Pro+ 720",423,12,256,48,4000,6.5,44,Yes,Android,"Snapdragon 6 Gen 1",4.6,June,2025,Mid-range,0.0109,48,Mid,9.4563,89.00
Realme,"11 Pro+ 753",1274,6,1024,64,4000,6.8,44,Yes,Android,"A18 Pro",4.3,February,2025,Flagship,0.0034,64,Flagship,3.1397,89.00
Realme,"11 Pro+ 814",814,16,256,200,5000,6.2,65,Yes,Android,"Exynos 2400",3.7,March,2025,Premium,0.0045,200,Flagship,6.1425,87.00
Realme,"11 Pro+ 843",618,6,128,64,4500,6.9,100,Yes,Android,"Tensor G4",4.4,August,2025,Mid-range,0.0071,64,High,7.2816,89.00
Realme,"11 Pro+ 904",1296,6,512,108,4500,6.7,33,Yes,Android,"Dimensity 9300",4.8,April,2025,Flagship,0.0037,108,Flagship,3.4722,89.00
Realme,"11 Pro+ 927",110,6,512,50,5500,5.7,33,Yes,Android,"Snapdragon 8 Gen 3",4.1,August,2025,Budget,0.0373,50,Flagship,50.0000,85.00
Realme,"11 Pro+ 935",984,16,512,50,5500,6.2,18,No,Android,"Exynos 2400",3.6,December,2025,Premium,0.0037,50,Flagship,5.5894,87.00
Realme,"11 Pro+ 950",1003,6,64,12,5500,6.1,65,Yes,Android,"Helio G99",4,March,2025,Premium,0.0040,12,Entry,5.4835,87.00
Realme,"11 Pro+ 967",502,4,512,108,5500,6.4,100,Yes,Android,"Snapdragon 6 Gen 1",3.8,March,2025,Mid-range,0.0076,108,Mid,10.9562,87.00
Realme,"C65 162",939,12,512,200,5500,6.5,100,Yes,Android,"Snapdragon 7+ Gen 2",5,October,2025,Premium,0.0053,200,High,5.8573,89.00
Realme,"C65 212",882,6,1024,48,5500,6,65,No,Android,"Dimensity 9300",4.7,September,2025,Premium,0.0053,48,Flagship,6.2358,87.00
Realme,"C65 269",834,16,128,50,5000,6.2,33,Yes,Android,"Dimensity 9300",4.6,April,2025,Premium,0.0055,50,Flagship,5.9952,87.00
Realme,"C65 285",360,6,256,108,4000,6.6,100,No,Android,"A18 Pro",4.1,May,2025,Budget,0.0114,108,Flagship,11.1111,89.00
Realme,"C65 33",804,12,1024,50,5000,6.4,33,No,Android,"Tensor G4",4.4,October,2025,Premium,0.0055,50,High,6.2189,87.00
Realme,"C65 370",827,16,512,50,5500,6.2,100,No,Android,"Tensor G4",4,February,2025,Premium,0.0048,50,High,6.6505,87.00
Realme,"C65 386",361,6,256,108,4000,6.1,33,No,Android,"Snapdragon 8 Gen 3",4.5,November,2025,Budget,0.0125,108,Flagship,11.0803,87.00
Realme,"C65 395",246,12,512,200,6000,6.1,18,No,Android,"Helio G99",3.9,April,2025,Budget,0.0159,200,Entry,24.3902,87.00
Realme,"C65 454",1420,6,256,200,5000,5.6,18,Yes,Android,"Exynos 2400",3.5,July,2025,Flagship,0.0025,200,Flagship,3.5211,85.00
Realme,"C65 457",343,12,256,64,4000,7,120,No,Android,"Snapdragon 7+ Gen 2",4.5,December,2025,Budget,0.0131,64,High,11.6618,92.00
Realme,"C65 479",723,12,128,200,4500,6.7,100,No,Android,"Snapdragon 8 Gen 3",3.9,October,2025,Mid-range,0.0054,200,Flagship,6.2241,89.00
Realme,"C65 518",857,8,512,12,4000,6.1,65,No,Android,"Snapdragon 8 Gen 3",3.9,June,2025,Premium,0.0046,12,Flagship,4.6674,87.00
Realme,"C65 586",538,6,512,48,6000,6.6,65,No,Android,"Tensor G4",3.5,December,2025,Mid-range,0.0065,48,High,11.1524,89.00
Realme,"C65 591",738,12,128,12,4500,6.4,33,Yes,Android,"Snapdragon 8 Gen 3",4,October,2025,Mid-range,0.0054,12,Flagship,6.0976,87.00
Realme,"C65 602",1211,6,64,50,5000,6.2,18,Yes,Android,"Helio G99",5,September,2025,Flagship,0.0041,50,Entry,4.1288,87.00
Realme,"C65 668",298,16,128,12,4000,6.1,44,No,Android,"Snapdragon 6 Gen 1",4.5,July,2025,Budget,0.0151,12,Mid,13.4228,87.00
Realme,"C65 704",532,6,128,12,4000,6.3,120,Yes,Android,"A18 Pro",4.7,April,2025,Mid-range,0.0088,12,Flagship,7.5188,87.00
Realme,"C65 705",234,12,128,200,6000,6.3,100,Yes,Android,"Helio G99",5,October,2025,Budget,0.0214,200,Entry,25.6410,87.00
Realme,"C65 725",410,8,64,12,5500,5.9,18,No,Android,"Exynos 2400",4.7,August,2025,Mid-range,0.0115,12,Flagship,13.4146,85.00
Realme,"C65 744",830,4,512,48,4500,6.8,120,No,Android,"Snapdragon 8 Gen 3",5,September,2025,Premium,0.0060,48,Flagship,5.4217,89.00
Realme,"C65 759",543,12,128,50,4500,6.4,44,Yes,Android,"Snapdragon 7+ Gen 2",3.9,June,2025,Mid-range,0.0072,50,High,8.2873,87.00
Realme,"C65 776",818,4,512,108,4000,6.3,44,No,Android,"Dimensity 9300",4.2,January,2025,Premium,0.0051,108,Flagship,4.8900,87.00
Realme,"C65 862",795,8,512,50,5500,6.5,18,Yes,Android,"Exynos 2400",4.8,March,2025,Mid-range,0.0060,50,Flagship,6.9182,89.00
Realme,"C65 954",417,6,512,50,6000,6.9,120,Yes,Android,"Exynos 2400",3.6,March,2025,Mid-range,0.0086,50,Flagship,14.3885,89.00
Realme,"GT 7 Pro 108",1047,12,1024,48,4000,7.1,100,No,Android,"Helio G99",4.2,July,2025,Premium,0.0040,48,Entry,3.8204,92.00
Realme,"GT 7 Pro 119",627,8,512,50,6000,6.3,44,Yes,Android,"Tensor G4",4.6,March,2025,Mid-range,0.0073,50,High,9.5694,87.00
Realme,"GT 7 Pro 131",1122,8,128,48,5500,6,120,Yes,Android,"Snapdragon 6 Gen 1",3.8,May,2025,Premium,0.0034,48,Mid,4.9020,87.00
Realme,"GT 7 Pro 133",101,12,1024,50,5000,5.6,18,No,Android,"Helio G99",4,November,2025,Budget,0.0396,50,Entry,49.5050,85.00
Realme,"GT 7 Pro 272",213,4,256,200,5500,6.2,120,Yes,Android,"Helio G99",4.2,February,2025,Budget,0.0197,200,Entry,25.8216,87.00
Realme,"GT 7 Pro 298",1032,4,256,50,6000,7,44,No,Android,"Helio G99",3.9,August,2025,Premium,0.0038,50,Entry,5.8140,92.00
Realme,"GT 7 Pro 342",175,4,64,200,5500,5.8,44,No,Android,"Snapdragon 6 Gen 1",4,June,2025,Budget,0.0229,200,Mid,31.4286,85.00
Realme,"GT 7 Pro 357",1154,16,512,200,6000,5.9,44,Yes,Android,"Snapdragon 6 Gen 1",4.2,July,2025,Premium,0.0036,200,Mid,5.1993,85.00
Realme,"GT 7 Pro 382",111,12,1024,50,5500,6.7,44,No,Android,"Exynos 2400",5,October,2025,Budget,0.0450,50,Flagship,49.5495,89.00
Realme,"GT 7 Pro 417",264,12,128,108,5500,5.7,33,Yes,Android,"Tensor G4",3.9,October,2025,Budget,0.0148,108,High,20.8333,85.00
Realme,"GT 7 Pro 425",1332,8,128,48,5500,6.3,44,No,Android,"Tensor G4",4.9,April,2025,Flagship,0.0037,48,High,4.1291,87.00
Realme,"GT 7 Pro 5",1080,12,64,200,4000,5.9,65,No,Android,"Snapdragon 6 Gen 1",4.8,July,2025,Premium,0.0044,200,Mid,3.7037,85.00
Realme,"GT 7 Pro 522",1271,12,64,48,5500,6.7,100,No,Android,"Exynos 2400",5,March,2025,Flagship,0.0039,48,Flagship,4.3273,89.00
Realme,"GT 7 Pro 549",1154,12,1024,64,6000,5.7,18,Yes,Android,"Tensor G4",4.9,September,2025,Premium,0.0042,64,High,5.1993,85.00
Realme,"GT 7 Pro 556",1251,8,128,200,4000,6.7,18,No,Android,"Tensor G4",3.9,July,2025,Flagship,0.0031,200,High,3.1974,89.00
Realme,"GT 7 Pro 653",471,16,256,200,5000,7.1,44,Yes,Android,"Dimensity 9300",3.7,March,2025,Mid-range,0.0079,200,Flagship,10.6157,92.00
Realme,"GT 7 Pro 668",311,8,1024,50,5500,6.9,44,Yes,Android,"Snapdragon 6 Gen 1",4.4,March,2025,Budget,0.0141,50,Mid,17.6849,89.00
Realme,"GT 7 Pro 710",342,12,512,12,4500,7,65,Yes,Android,"Tensor G4",3.5,January,2025,Budget,0.0102,12,High,13.1579,92.00
Realme,"GT 7 Pro 733",342,16,256,48,4000,5.9,65,No,Android,"A18 Pro",4.3,February,2025,Budget,0.0126,48,Flagship,11.6959,85.00
Realme,"GT 7 Pro 771",951,16,256,200,5000,6.1,33,No,Android,"Snapdragon 6 Gen 1",4,February,2025,Premium,0.0042,200,Mid,5.2576,87.00
Realme,"GT 7 Pro 842",256,8,512,12,5000,6.5,44,No,Android,"A18 Pro",3.9,May,2025,Budget,0.0152,12,Flagship,19.5313,89.00
Realme,"GT 7 Pro 870",1379,4,512,48,5500,7,65,Yes,Android,"Helio G99",3.7,April,2025,Flagship,0.0027,48,Entry,3.9884,92.00
Realme,"GT 7 Pro 9",634,8,64,12,4000,6.9,65,Yes,Android,"Helio G99",4.4,October,2025,Mid-range,0.0069,12,Entry,6.3091,89.00
Realme,"GT 7 Pro 938",1181,12,512,12,6000,5.8,33,No,Android,"Snapdragon 6 Gen 1",4.9,May,2025,Premium,0.0041,12,Mid,5.0804,85.00
Realme,"GT 7 Pro 979",631,4,128,48,5500,6,65,Yes,Android,"Snapdragon 6 Gen 1",4.1,March,2025,Mid-range,0.0065,48,Mid,8.7163,87.00
Realme,"GT Neo 6 155",835,12,128,64,4000,6.2,100,Yes,Android,"Tensor G4",4.9,July,2025,Premium,0.0059,64,High,4.7904,87.00
Realme,"GT Neo 6 18",1404,16,1024,50,4000,6.6,100,Yes,Android,"Tensor G4",4.7,April,2025,Flagship,0.0033,50,High,2.8490,89.00
Realme,"GT Neo 6 201",408,12,512,108,5500,6.4,65,No,Android,"Snapdragon 7+ Gen 2",4.3,May,2025,Mid-range,0.0105,108,High,13.4804,87.00
Realme,"GT Neo 6 297",1147,16,256,50,5500,5.9,33,Yes,Android,"Dimensity 9300",3.9,February,2025,Premium,0.0034,50,Flagship,4.7951,85.00
Realme,"GT Neo 6 334",208,16,128,200,6000,7.1,18,No,Android,"Snapdragon 7+ Gen 2",4.3,July,2025,Budget,0.0207,200,High,28.8462,92.00
Realme,"GT Neo 6 365",1072,6,1024,108,6000,6.3,100,No,Android,"Tensor G4",4.2,March,2025,Premium,0.0039,108,High,5.5970,87.00
Realme,"GT Neo 6 43",1044,16,1024,64,6000,6.9,33,No,Android,"Tensor G4",4.7,November,2025,Premium,0.0045,64,High,5.7471,89.00
Realme,"GT Neo 6 449",1334,4,128,108,4000,6,44,Yes,Android,"Tensor G4",3.7,July,2025,Flagship,0.0028,108,High,2.9985,87.00
Realme,"GT Neo 6 451",957,6,64,200,5500,7,33,No,Android,"Exynos 2400",4,May,2025,Premium,0.0042,200,Flagship,5.7471,92.00
Realme,"GT Neo 6 598",221,8,64,50,5500,5.5,44,Yes,Android,"Tensor G4",4.4,December,2025,Budget,0.0199,50,High,24.8869,82.00
Realme,"GT Neo 6 746",752,4,1024,12,5000,6.6,120,No,Android,"Snapdragon 8 Gen 3",4.5,December,2025,Mid-range,0.0060,12,Flagship,6.6489,89.00
Realme,"GT Neo 6 821",881,16,64,200,6000,5.7,18,No,Android,"Exynos 2400",4.2,July,2025,Premium,0.0048,200,Flagship,6.8104,85.00
Realme,"GT Neo 6 840",1317,6,512,50,5500,6.2,65,Yes,Android,"Helio G99",4.7,August,2025,Flagship,0.0036,50,Entry,4.1762,87.00
Realme,"GT Neo 6 992",212,4,512,108,6000,7.1,44,No,Android,"Exynos 2400",4.3,October,2025,Budget,0.0203,108,Flagship,28.3019,92.00
Realme,"Narzo 70 153",779,4,64,48,5000,6.9,33,Yes,Android,"Exynos 2400",4.5,August,2025,Mid-range,0.0058,48,Flagship,6.4185,89.00
Realme,"Narzo 70 166",1042,6,256,64,6000,6.5,120,Yes,Android,"Snapdragon 6 Gen 1",4.7,November,2025,Premium,0.0045,64,Mid,5.7582,89.00
Realme,"Narzo 70 169",1111,6,256,64,5000,6.4,44,No,Android,"Helio G99",4.4,September,2025,Premium,0.0040,64,Entry,4.5005,87.00
Realme,"Narzo 70 23",1078,16,128,64,4500,6.6,65,Yes,Android,"Snapdragon 6 Gen 1",3.9,March,2025,Premium,0.0036,64,Mid,4.1744,89.00
Realme,"Narzo 70 24",1106,16,64,200,5500,6.1,44,No,Android,"Tensor G4",4.8,June,2025,Premium,0.0043,200,High,4.9729,87.00
Realme,"Narzo 70 335",179,8,512,108,5500,5.6,44,Yes,Android,"Snapdragon 8 Gen 3",4.2,August,2025,Budget,0.0235,108,Flagship,30.7263,85.00
Realme,"Narzo 70 335",714,16,128,50,4000,5.5,100,No,Android,"A18 Pro",4.4,January,2025,Mid-range,0.0062,50,Flagship,5.6022,82.00
Realme,"Narzo 70 406",1320,6,64,50,4000,6.9,18,Yes,Android,"Helio G99",3.7,February,2025,Flagship,0.0028,50,Entry,3.0303,89.00
Realme,"Narzo 70 410",287,8,512,48,5500,6.4,100,Yes,Android,"A18 Pro",4.1,June,2025,Budget,0.0143,48,Flagship,19.1638,87.00
Realme,"Narzo 70 415",1385,4,64,64,5000,6.8,100,Yes,Android,"Snapdragon 7+ Gen 2",4.9,August,2025,Flagship,0.0035,64,High,3.6101,89.00
Realme,"Narzo 70 451",502,12,64,108,4500,6.2,65,No,Android,"Exynos 2400",5,October,2025,Mid-range,0.0100,108,Flagship,8.9641,87.00
Realme,"Narzo 70 451",1386,8,64,12,6000,6.4,100,Yes,Android,"Tensor G4",3.9,August,2025,Flagship,0.0028,12,High,4.3290,87.00
Realme,"Narzo 70 534",486,6,512,108,5000,6.3,120,Yes,Android,"A18 Pro",5,January,2025,Mid-range,0.0103,108,Flagship,10.2881,87.00
Realme,"Narzo 70 537",1433,6,1024,64,4500,5.8,100,No,Android,"A18 Pro",4.5,December,2025,Flagship,0.0031,64,Flagship,3.1403,85.00
Realme,"Narzo 70 580",292,6,64,48,5000,6.1,100,No,Android,"Tensor G4",4.2,February,2025,Budget,0.0144,48,High,17.1233,87.00
Realme,"Narzo 70 620",1192,12,256,12,4000,6.2,33,No,Android,"Snapdragon 8 Gen 3",4.7,October,2025,Premium,0.0039,12,Flagship,3.3557,87.00
Realme,"Narzo 70 661",1034,12,512,64,5000,7,18,No,Android,"Dimensity 9300",3.8,October,2025,Premium,0.0037,64,Flagship,4.8356,92.00
Realme,"Narzo 70 716",231,16,256,200,5500,5.7,65,Yes,Android,"Dimensity 9300",4.3,July,2025,Budget,0.0186,200,Flagship,23.8095,85.00
Realme,"Narzo 70 742",1249,4,512,108,6000,5.6,65,Yes,Android,"Snapdragon 7+ Gen 2",4.7,June,2025,Flagship,0.0038,108,High,4.8038,85.00
Realme,"Narzo 70 772",1150,4,128,50,4000,5.7,100,Yes,Android,"Snapdragon 8 Gen 3",3.8,July,2025,Premium,0.0033,50,Flagship,3.4783,85.00
Realme,"Narzo 70 809",895,8,64,48,5000,7,65,No,Android,"A18 Pro",4.6,August,2025,Premium,0.0051,48,Flagship,5.5866,92.00
Realme,"Narzo 70 810",896,16,128,50,4000,6.2,100,No,Android,"Dimensity 9300",4.9,February,2025,Premium,0.0055,50,Flagship,4.4643,87.00
Realme,"Narzo 70 939",236,12,1024,50,6000,6.8,33,Yes,Android,"A18 Pro",4.5,October,2025,Budget,0.0191,50,Flagship,25.4237,89.00
Realme,"Narzo 70 954",1111,6,256,108,5500,6.4,65,Yes,Android,"Dimensity 9300",3.6,September,2025,Premium,0.0032,108,Flagship,4.9505,87.00
Samsung,"Galaxy A75 15",335,4,64,108,5500,5.8,44,Yes,Android,"Tensor G4",4.8,April,2025,Budget,0.0143,108,High,16.4179,85.00
Samsung,"Galaxy A75 154",356,16,1024,48,5000,6.4,100,Yes,Android,"Exynos 2400",4,October,2025,Budget,0.0112,48,Flagship,14.0449,87.00
Samsung,"Galaxy A75 186",645,6,64,12,4000,6.8,44,No,Android,"Snapdragon 6 Gen 1",4.8,October,2025,Mid-range,0.0074,12,Mid,6.2016,89.00
Samsung,"Galaxy A75 281",699,6,512,50,4500,5.9,33,Yes,Android,"A18 Pro",4.8,November,2025,Mid-range,0.0069,50,Flagship,6.4378,85.00
Samsung,"Galaxy A75 29",375,12,512,50,5000,7,120,No,Android,"Exynos 2400",4.4,May,2025,Budget,0.0117,50,Flagship,13.3333,92.00
Samsung,"Galaxy A75 349",753,12,1024,48,6000,7.1,65,Yes,Android,"Dimensity 9300",3.6,February,2025,Mid-range,0.0048,48,Flagship,7.9681,92.00
Samsung,"Galaxy A75 375",1465,8,256,50,6000,5.5,44,Yes,Android,"A18 Pro",4.2,July,2025,Flagship,0.0029,50,Flagship,4.0956,82.00
Samsung,"Galaxy A75 379",1137,12,128,12,4000,6.4,65,Yes,Android,"Helio G99",4.7,January,2025,Premium,0.0041,12,Entry,3.5180,87.00
Samsung,"Galaxy A75 416",304,6,256,108,4500,6.9,33,Yes,Android,"Snapdragon 6 Gen 1",5,July,2025,Budget,0.0164,108,Mid,14.8026,89.00
Samsung,"Galaxy A75 442",165,12,64,50,6000,6.5,65,Yes,Android,"Snapdragon 6 Gen 1",4.1,June,2025,Budget,0.0248,50,Mid,36.3636,89.00
Samsung,"Galaxy A75 456",1034,16,64,48,6000,6.1,18,No,Android,"Snapdragon 8 Gen 3",4,January,2025,Premium,0.0039,48,Flagship,5.8027,87.00
Samsung,"Galaxy A75 466",167,16,256,48,4000,6.7,120,Yes,Android,"A18 Pro",4.6,June,2025,Budget,0.0275,48,Flagship,23.9521,89.00
Samsung,"Galaxy A75 480",788,16,1024,64,4500,6.7,65,No,Android,"Exynos 2400",3.7,October,2025,Mid-range,0.0047,64,Flagship,5.7107,89.00
Samsung,"Galaxy A75 574",1138,6,512,64,5000,6.1,44,Yes,Android,"Exynos 2400",4.9,September,2025,Premium,0.0043,64,Flagship,4.3937,87.00
